symbol,tested,sum_a,sum_b,common_mean,dispersion,mean_a_sizenorm,mean_b_sizenorm,log2FC,p,p_adj,significant,Direction
Gm27224,TRUE,1,0,0.000272845298943545,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Gm48833,TRUE,1,0,0.000312217911702487,467.949672060881,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
9330154J02Rik,TRUE,1,0,0.000294404571789168,279.939263642139,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Tpbg,TRUE,1,0,0.000272845298943545,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Dop1a,TRUE,1873,1040,0.80218965647053,82.4908174748225,0.804390528346961,0.79477137234947,0.0172223347256293,0.958737847710787,1,FALSE,UP
Rwdd2a,TRUE,3,0,0.000811116849091936,935.627349675373,0.00128839913776876,0,1.16907145036586,1,1,FALSE,UP
Mrap2,TRUE,1,0,0.000251275621683949,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Gm10634,TRUE,2,0,0.000608416749494239,1980.68613812465,0.000858932758512505,0,0.754033951087017,1,1,FALSE,UP
Gm2396,TRUE,1,0,0.000254071024150149,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
4930579C12Rik,TRUE,1,0,0.000245229817304598,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Morf4l1,TRUE,972,516,0.406970088968856,83.9172197515446,0.417441320637078,0.39432887320416,0.0813469748320363,0.934964865781726,1,FALSE,UP
Gm30849,TRUE,2,0,0.000541497585609143,1783.62920377781,0.000858932758512505,0,0.754033951087017,1,1,FALSE,UP
Plscr2,TRUE,2602,1334,1.08002857689531,82.2479506710802,1.11747151882477,1.01944712568672,0.132407020195056,0.84489472614173,1,FALSE,UP
Slc9a9,TRUE,9,3,0.00321505772710871,312.448144762311,0.00386519741330627,0.00229260972793116,0.490999545253223,0.834731083138388,1,FALSE,UP
Gm32281,TRUE,2,0,0.000533186662872816,1755.70297156498,0.000858932758512505,0,0.754033951087017,1,1,FALSE,UP
Gm16126,TRUE,1,0,0.000262340087476031,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
1700065D16Rik,TRUE,1,0,0.0002720028123566,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Xrn1,TRUE,1920,1027,0.810147872101067,82.5016773414576,0.824575448172005,0.784836730195102,0.0710887048375085,0.949953574177414,1,FALSE,UP
Gm19325,TRUE,317,166,0.131716004587149,88.3824767449792,0.136140842224232,0.126857738278858,0.0982501131761624,0.915576899802525,1,FALSE,UP
4921534H16Rik,TRUE,1,0,0.000259306297566195,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
4930422M22Rik,TRUE,8,3,0.00302636430553954,146.856561002195,0.00343573103405002,0.00229260972793116,0.338996451808173,0.797982744751566,1,FALSE,UP
